Foodstatus_ID,Foodstatus,Schooling_year,Age,Household_size,Rainfed_area,Irrigated_area,Remittance,No_livestock,Infrastructure_index,Region_ID,Region,Sex_ID,Sex,Caste_ID,Caste,Livelihood_ID,Livlihood
0,Food inadequate,0,77.37485102,2,0.381373424,0.489861235,0,1.037365915,0.931,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,40,4,0,0.09040641,0,0.719358788,0.949,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35,6,0.000130709,0.000130709,0,1.544785619,0.924,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,50.24241142,10,0,0.317473886,0,1.366062401,0.967,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,69.80299313,2,0.339005437,0,39.40137476,0,0.926,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,31.98692197,2.986921969,0,0,0,0,0.984,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,50,6,0,0,417.391733,0,0.98,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,10.61901024,34.33307167,6,0,0.07627034,0,0.123802048,0.99,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,34.3977775,8,0.08999047,1.061747692,0,5.353554738,0.942,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,28.89754741,8,1.523211804,1.05010664,0,2.653174462,0.968,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,7,31.55814951,4,0,0.485218146,2067.180691,2.321189407,0.959,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,37.55914065,9,0.995327427,1.347633155,0,2.279139845,0.943,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,34.47351207,3,3.309456965,0.221182222,236.9195694,0.815761931,0.947,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,57.58065722,10,0,3.10142656,0,5.404306704,0.975,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,7.638767333,58.55506933,12.36123267,0,2.079064149,118061.6334,2.286342068,0.924,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,42,6,0,7.42993905,0,0.700281059,0.971,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,38.38348096,6,0,0.255896842,123.3038087,1.169911426,0.973,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,67.54073117,2,0.144405591,0,0,0,0.922,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,55,5,1.218726128,0.024419343,0,4.371990861,0.934,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,45.9587291,7.347090299,0.369500403,0.306564083,0,3.676021404,0.938,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,34.52786842,6,0.578293754,0.236827659,0,2.778688597,0.93,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,29.26420082,5.73579918,0.569317302,0.138735494,0,3.007212705,0.966,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,39.65899234,8,0.558541623,0.138128488,0,5.88914515,0.943,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,5.249764446,34.74929334,6,0.381644826,0.058333735,0,2.589934045,0.96,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,5,35.94822893,6,0.069554673,0,0,4.942539505,0.946,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,23.02297071,2,0.312231119,0,73.2771971,1.14572719,0.928,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,48.60442547,8.401106367,0.513536659,0.999104303,0,5.720816187,0.941,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,60.34491307,3,0.248597585,0.145090402,197.0931804,2.702722426,0.845,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,59.79650774,5.959301547,0.65923967,0.006210991,0,5.215696445,0.968,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35.72576023,5,0.221516538,0,1371.198843,2.433017834,0.957,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,46.11289789,7.443551057,0.382600809,0.113226231,0,3.386773873,0.955,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,5.011849819,25.01777473,3.011849819,0.256596615,0,0,1.960888736,0.727,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,40,8,0.064061296,0.495726547,0,3.19253513,0.937,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0.81845138,57.95387155,4,0,3.410276702,3273.80552,0.840922569,0.924,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,38.95737552,10,0,3.764452339,521.3122419,2.447868776,0.942,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,5.844303015,50.22151507,13,0.963995748,2.372504252,63322.7261,2.69101211,0.935,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,4.751579616,50.75789808,5.751579616,0,7.447707556,8981.376411,2.77199873,0.929,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,57.42212035,9,0,0.70089062,0,2.537020058,0.966,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,20.68876644,2.137753287,0,1.065628042,0,0.234180588,0.923,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,30.06096427,6,0.001550626,0.532625759,0,1.435377869,0.917,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,70.82296725,10.97049454,0,0.200827721,0,1.576395633,0.989,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,66.79618224,6.44904556,0,0,0,0.950701962,0.97,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,6.01549327,45.15375561,13.33849776,1.385900559,2.464475424,3554.226443,1.778427131,0.963,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,49.52782861,8,0,0.007876999,0,1.463914306,0.947,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0.8219821,54.68459398,11.23297315,0.341559826,0.002805014,1746.711962,9.409962344,0.973,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,49,6.342016926,0.045709978,0.034805465,0,2.715697603,0.949,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,82.77743837,2,0.007015243,0.230401648,269.8170262,2.542469376,0.95,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,70.07150437,2.385699127,0.431651321,0,8300.106112,3.892004244,0.953,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0.241741201,45.30781159,7.516517598,0.425156297,1.363344241,0,6.292627309,0.922,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,54.77138476,3,0.990713515,0,59.43996215,2.858052937,0.945,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,8.768230096,28,5.884115048,0.461348829,0.427261859,0,2.932226995,0.647,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35,5,0,0.022189387,0,1.4,0.965,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,34.34212376,5,0,0,1368.495051,0,0.992,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,39.06049646,5,0.098596635,0.200248645,318.1489381,2.115907447,0.968,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,81.85697063,4,0.005639843,0,0,0.975981228,0.973,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,76.81309144,2,0,0.604937958,102.799709,0.634582003,0.923,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0.261889366,29.52377873,5,0.013433614,0.000959544,0,1.373100935,0.968,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,55.81780742,6,0,0,0,1.472465196,0.946,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,39.45700722,6,0.024306523,0,54.299278,1.035748195,0.966,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,40,7,0,0.187402533,0,0.276651982,0.969,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,6,32.37404826,4.791349418,0,2.805534498,225.3426281,0.146055407,0.967,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,50.42219126,10.91556175,0,0.028172823,0,0.146078177,0.958,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,25.94640566,4,0,0,0,0.04287547,0.959,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,6.892339772,57.67701931,5,0.361004394,6.503205397,1892.339772,2.002567493,0.96,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0.970577721,30.91173316,8,0.000981674,0.039266974,0,2.783530674,0.989,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,29.69164256,4.691642558,0.518395332,0.116288391,0,3.411815493,0.977,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,30,5,0.08691311,0.029174319,0,0.7,0.974,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35,6,0.605666569,0.21202236,0,2.646377575,0.934,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,27.11718994,5,0.006885918,0,0,0.011718994,0.971,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35,5,0.009340453,0,4002.088382,1.899582324,0.96,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,45.04362924,5,0.010542242,6.597144198,0,0.730907309,0.982,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,42.12499084,6,0.766917124,0.018014791,0,1.851246978,0.947,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,86.04821817,6.564540261,0,0.255088858,43.54597391,0,0.963,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,50.29493235,7.901689217,0,0.032801393,0,1.749155392,0.961,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,50,5.919843916,0,0,3090.675559,0.008015608,0.959,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,6.093273925,40,6,0,0.33278207,0,0.72538086,0.935,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,50,10.79259427,0,0.069200921,0,0.290368018,0.959,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,45,2.007160998,1.079559517,6.83E-05,0,1.14186186,0.929,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,59.5449059,5,0,0.148644215,0,1.281199874,0.978,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,30,5,0,0.178224397,0,0.623193357,0.967,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,40,4,0,0.036615815,0,0.826837875,0.937,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,39.36263899,7,0.240374891,0.177720181,0,0.451510749,0.946,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,41.55898856,7,0.179474014,0.071509166,0,0.092612401,0.937,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,55.25378192,4,0.00824571,0,0,1.058184678,0.9,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,76.59764732,2.798823658,0.01527596,0.066832311,342.3352574,0.42041172,0.976,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,25,5,0,0.186476354,0,0.030137736,0.92,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,24.38614705,6.461385295,0.718835186,0,0,0.046138529,0.971,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35.78122934,6,0,3.753463227,0,0.171870454,0.959,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,7,43.57340108,8,0.2272802,0,152.2932853,1.190826859,0.975,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,40,6.665938919,0,0.411234573,0,2.333842756,0.97,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,29,6,0.862825742,7.111995165,0,0.141397949,0.979,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,33.64380525,5.226032458,0,16.71040537,0,0.709587017,0.969,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,62,9,0,1.637723623,0,3.243178519,0.921,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,45,5,0,1.403804827,1425.081615,1.353369607,0.987,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,62.43209801,2.855967328,5.711869983,0,11699.59161,0.616296476,0.988,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,48.15070812,4.075354059,0,0,0,0.007535406,0.976,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,4.736303094,30.94521237,5,0,0,0,0.541781856,0.987,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,8.34535318,31.20873613,4.34535318,0.299081873,0.115227089,0,3.805769526,0.904,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,29.54127468,7.729362661,0.009323456,0,0,0.387011395,0.972,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,9.624046663,52.62404666,5.751906674,0,0,624.0466628,0.873665328,0.984,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,50,4,0,0,1792.732952,0.35658047,0.981,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,39.88194139,7,0,0.997725945,0,0,0.977,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,36.53039983,4,0,0,0,0.061740004,0.962,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,67.39762965,4,0.146360904,0.104193704,13426.72602,1.361637926,0.947,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,60,8.659299707,0,0,0,1.314291038,0.984,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,52.00689635,6.006896351,0,0.001610677,0,0.69862073,0.988,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,28.49417748,5.747088738,0.542980091,0.171104288,0,2.888751842,0.958,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,45,5.075473306,0,0.010072667,1479.242711,0.003018932,0.983,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35,4,0,0,1772.425685,0.125320367,0.975,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,65.26462729,3,0.138822654,7.845124532,0,1.032313643,0.971,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,46.62873103,7.628731028,0.266435465,1.218858611,0,5.723040683,0.943,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,78.96976143,6.323253809,0.296979356,0.77774531,0,2.863816038,0.993,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,45,6.644144736,0,0.047492444,0,0.014234211,0.986,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,33.53500958,5,0,0,3707.001915,0,0.975,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,71,4.711279053,0.125231267,0.118659128,3556.395267,2.568046486,0.948,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,44.52037109,6.520371092,0,0.064011274,0,0,0.981,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,53.0930197,9.364339901,0,0.121562008,0,2.028760247,0.96,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,54.57344692,2.237758846,0,0.050864352,0,0.023775885,0.968,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,60.00895197,5.995524013,0.066431317,0,0,0.199239082,0.972,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,52.31601974,5,0,0.077273999,0,2.185281579,0.98,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,60,8,0,5.975527738,0,0.699842028,0.976,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,57.49441929,8,0,0.062512825,91096.63139,0.875093012,0.974,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0.087343395,29.82531321,6,0,0.058284247,0,0.108734339,0.983,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,35,8.822666504,5.571998388,7.489686638,88.66674779,2.1,0.949,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,7.95246255,41.0950749,4.904925101,5.179962817,0.705808482,0,0.704753745,0.974,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,54.12748929,6.936255354,0,0,8332.672654,0.821713196,0.962,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,38,6,0,0,0,0.687603617,0.972,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,38.90236196,10,0,0.182283229,351.2441739,2.302425152,0.96,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0.380610028,48.85816992,8.380610028,0,0.126990536,40744.35709,0.786858384,0.97,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,30,5,0,0.146370986,0,0.51181223,0.967,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,10.07756531,60.10859143,7.031026124,0.025040425,0.302655264,0,0.068914086,0.985,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,32,4,0,0.066582413,0,0,0.959,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,4.946147977,38.10770405,4,0.325215865,0.47075451,0,0.747307399,0.977,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,3.525622568,22.5768677,4,0,2.389968057,3153.735407,2.976456032,0.924,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,25,3,0,4.972305357,171.440681,1.743717374,0.943,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,48.43167192,2.215835959,0.074238371,0.108020502,0,0.498275709,0.975,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,31.00008233,6,0.444830043,0,0,0,0.986,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,62.85965008,3.713449972,0,3.030753681,1095.859157,0.693099508,0.974,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,48,4,0.760530275,0,641.0883857,0,0.975,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,10.93739846,39.06260154,6,0.04868063,0.149226424,0,1.312357843,0.976,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,4.276286896,35.10514758,4,0,0.036815286,18092.82761,1.220413518,0.974,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,34,5,0,0,0,0.052435458,0.989,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,11,36.55901227,4.955901227,0,0.004414067,0,0.001322963,0.983,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,65,6,0,0.034745383,0,0.615963626,0.98,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,41.40590475,7,0,6.739475924,0,0,0.94,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,45,8,0,0.052559142,562.5991919,0,0.956,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,4,29.9067502,5,1.33599313,0,0,0.00466249,0.926,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,9.456809482,29.45680948,6,0,0.182066448,0,0.274311212,0.99,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,8.330452182,33.63497401,10.66090436,0.050430308,0.080012905,0,3.609507798,0.982,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,9,25.24727798,4,0.229585036,0.003930953,0,2.722216318,0.93,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,40,5,0.044037809,0.079120954,0,0,0.95,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,33.44230348,4,0.108626667,0.019017496,0,1.845191592,0.946,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,7,40.70305224,3.765649252,0.038948577,3.791092601,0,0.914847388,0.962,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,47.55936392,5.279681962,0.018673498,0.014227421,0,2.388812722,0.985,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,61.1641604,6.522377369,0.648021621,0.009111249,0,1.977167921,0.745,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,33.93573955,6,0.070348878,0.03651203,0,2.378970044,0.948,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,60,5.859170043,1.223767442,0,3436.680172,1.614792511,0.938,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,9.524941454,30.23752927,6.237529273,0,0.152639015,0,0,0.993,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,37.7614544,6.380727199,0,4.288906669,0,0.074312736,0.983,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,48.9312069,4.465603448,0,0,0,0.046560345,0.978,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,37.34659102,6,0,0,156.439401,1.284564413,0.981,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,12,48.74317903,5.314205241,3.145037364,22.46383651,0,1.242897379,0.988,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,54.43554779,6.782226107,0,0.313187689,4693.35664,2.104003496,0.985,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,41.60940273,5,0,0.134244306,0,1.28282082,0.98,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,48.18966403,3,0,0.89395438,5793.075092,0.555173123,0.965,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,68.25880367,9.185299081,0,10.04118112,50511.45696,1.859111194,0.966,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,65,6,0,0,91.97945185,0.261817466,0.976,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,40.71112172,5,0,0.054866712,0,0,0.947,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,46,6.94522313,0.17559054,0.441111004,219.1074789,4.951796355,0.97,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,9.111208613,27,4,0.07066737,0.028258056,0,2.042171521,0.933,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,70.26060788,2.260607882,0.473053284,0.039771369,0,0.062545892,0.913,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,8.535073602,28.5350736,6,0,0.151312731,0,0.739787831,0.987,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,56,5.939542296,0,0,0,0.663725378,0.953,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,38.31576739,7,0,0.346525264,0,1.819294565,0.977,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,11.66005946,45.32011892,6,6.606865188,0.660686519,0,0.594053516,0.986,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,10.95524803,37.95524803,6.955248026,8.930090706,0.189222244,0,4.408950395,0.979,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,55.59918576,9,0,0.360260499,0,2.289979644,0.978,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,73.11330583,2,0.009438978,0.041295519,211.5281068,0.259771359,0.993,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,70,4,0.295455449,0.007471856,27104.22832,1.324478858,0.982,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,9.715604563,52.58725475,4,0,0.007233598,10018.46388,0,0.99,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,32.19301591,4,0,0,403.4920426,0.13511114,0.967,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,75.4595924,1,0.036805104,0,518.9388599,0.148190443,0.9,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,14.48818621,33.76772069,5.127953448,0.139592016,0.294010692,0,0.789567414,0.994,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,7.840258838,27.84025884,6.319482323,0,0.128130236,39935.29041,0.96048024,0.984,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,3.980319564,42.01968044,6,0,0,0,1.343111847,0.98,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,3,43.88611294,6.811388706,0.062930158,1.3346,15088.90351,2.326369567,0.949,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,5,51.21665898,5,6.181027919,0,0,0.26728311,0.984,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,6.978514574,28.10742713,5,0,0,0,0.195702915,0.983,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,51.25920344,8.629601722,0,0,0,2.014800861,0.955,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,7,39.26077075,4.521541503,0,0,0,0.05215415,0.996,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,51.86507602,8,0.016838981,0,0,0.189153997,0.96,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,42,6,0,2.862525921,0,0.823054464,0.973,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,30.84904428,6,0.010797721,0.021595441,318.3916066,0.452353378,0.977,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,0,49.20441295,7,0,0,0,0,0.983,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
0,Food inadequate,4.199132019,46.19479211,7.800867981,0,0,0,0.560607587,0.983,1,Central,0,Male,1,Janjati caste,1,Agriculture Household
