"id.layer_local_c","dataset.code_ascii_txt","id.layer_uuid_txt","longitude.point_wgs84_dd","latitude.point_wgs84_dd","layer.sequence_usda_uint16","layer.upper.depth_usda_cm","layer.lower.depth_usda_cm","observation.date.begin_iso.8601_yyyy.mm.dd","observation.date.end_iso.8601_yyyy.mm.dd","surveyor.title_utf8_txt","id.project_ascii_txt","id.location_olc_txt","layer.texture_usda_txt","pedon.taxa_usda_txt","horizon.designation_usda_txt","longitude.county_wgs84_dd","latitude.county_wgs84_dd","location.point.error_any_m","location.country_iso.3166_txt","observation.ogc.schema.title_ogc_txt","observation.ogc.schema_idn_url","surveyor.contact_ietf_email","surveyor.address_utf8_txt","dataset.title_utf8_txt","dataset.owner_utf8_txt","dataset.address_idn_url","dataset.doi_idf_url","dataset.license.title_ascii_txt","dataset.license.address_idn_url","dataset.contact.name_utf8_txt","dataset.contact_ietf_email","id.dataset.site_ascii_txt","id_mir","id_vis","id_neon"
"104764","KSSL.SSL","c78876287e93c0d05bd0ac921329ff1b",-87.6857778,31.0248611,NA,91,127,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863J28F7+WM","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btg2",-87.709275,30.762085,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28928",TRUE,FALSE,FALSE
"104765","KSSL.SSL","0144b51c18e7a07024036777d9c8eabe",-87.6857778,31.0248611,NA,127,150,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863J28F7+WM","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btv",-87.709275,30.762085,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28928",TRUE,FALSE,FALSE
"104766","KSSL.SSL","1257f5a781548426760d65a9423c60d3",-87.6857778,31.0248611,NA,150,185,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863J28F7+WM","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2Bt1",-87.709275,30.762085,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28928",TRUE,FALSE,FALSE
"104767","KSSL.SSL","556abdb7ec949fa9df6a2b1dc4dce45b",-87.6857778,31.0248611,NA,185,203,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863J28F7+WM","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2Bt2",-87.709275,30.762085,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28928",TRUE,FALSE,FALSE
"104768","KSSL.SSL","97440c5ef1acac071460d34afb869103",-88.6843889,30.4555556,NA,0,8,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","A1",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104769","KSSL.SSL","5032a33c06c61f1d41a779aa0aec4703",-88.6843889,30.4555556,NA,8,20,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","A2",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104770","KSSL.SSL","344e69443d5e07e028015330846fd3b1",-88.6843889,30.4555556,NA,20,30,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Bt1",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104771","KSSL.SSL","e8c5686affa16ea75f4e1add8a5a6625",-88.6843889,30.4555556,NA,30,69,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Bt2",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104772","KSSL.SSL","122a01d6fb6c64ccfa2c94033ed743e2",-88.6843889,30.4555556,NA,69,97,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btv1",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104773","KSSL.SSL","cb6a1f98abf8e0374e17389776c546c8",-88.6843889,30.4555556,NA,97,130,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btv2",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104774","KSSL.SSL","91d8ee638695d21a24f057453b94e2a3",-88.6843889,30.4555556,NA,130,188,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","C/B",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104775","KSSL.SSL","ca81a6294aa2c70829dcfbfaede723d7",-88.6843889,30.4555556,NA,188,213,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2Cg1",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104776","KSSL.SSL","275a3116c289cc0f7710af34cfd8e8d1",-88.6843889,30.4555556,NA,213,224,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2Cg2",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28930",TRUE,FALSE,FALSE
"104777","KSSL.SSL","6e36c6a1e6bcc5b38b2425edef4c665b",-88.6843889,30.4555556,NA,0,8,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","A1",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104778","KSSL.SSL","d74c9540ddd3a213e50de7dcdae1fe15",-88.6843889,30.4555556,NA,8,20,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","A2",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104779","KSSL.SSL","b6e38cd4961547c0e677226f7b1ec571",-88.6843889,30.4555556,NA,20,56,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Bt",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104780","KSSL.SSL","f8d68d26ac37044c8862891d910a7ace",-88.6843889,30.4555556,NA,56,91,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btv1",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104781","KSSL.SSL","578f3f1dce4b5359f71da50dc93f7b37",-88.6843889,30.4555556,NA,91,124,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btv2",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104782","KSSL.SSL","1c8643fc25c508ec3b91433e15982096",-88.6843889,30.4555556,NA,124,142,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Stratified Sandy clay loam to Sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","BC",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104783","KSSL.SSL","eb76f4531280768b89503c1b9a943842",-88.6843889,30.4555556,NA,142,178,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","C",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104784","KSSL.SSL","4675265ffd450049cdea268972dee01b",-88.6843889,30.4555556,NA,178,203,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","862HF848+66","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2C",-88.639255,30.466315,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28931",TRUE,FALSE,FALSE
"104785","KSSL.SSL","92d235f2d9be875c7eeda304750fc28e",-88.2936667,31.3229722,NA,0,5,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","A",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
"104786","KSSL.SSL","3220e8426cb74af39e58df979958c82b",-88.2936667,31.3229722,NA,5,15,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","E",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
"104787","KSSL.SSL","25cfeca58b8f6d9c5c4409945a0c7066",-88.2936667,31.3229722,NA,15,53,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Fine sandy loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Bt",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
"104788","KSSL.SSL","4797bc0519c9c329ad32ab4f45311fc3",-88.2936667,31.3229722,NA,53,69,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btv",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
"104789","KSSL.SSL","33d56fa2e5bf0678fa05203954b053dd",-88.2936667,31.3229722,NA,69,89,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Gravelly Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Btgv",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
"104790","KSSL.SSL","bedb99727e914c7aa9f19b4d52deb889",-88.2936667,31.3229722,NA,89,117,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","Cg",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
"104791","KSSL.SSL","e8dd7fe514d6c424164d5f6b09e3e66f",-88.2936667,31.3229722,NA,117,137,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Clay","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2Btgv",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,TRUE
"104792","KSSL.SSL","76bd05310bc1cfec37649ce509ce7ef4",-88.2936667,31.3229722,NA,137,157,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Clay","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2BCg",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
"104793","KSSL.SSL","8e2a0d6aa80eff4ea8163dbc1d19184c",-88.2936667,31.3229722,NA,157,203,2013-01-01,2013-12-31,"USDA NRCS staff","KSSL: Hydric Soil Indicators - NTC","863H8PF4+5G","Sandy clay loam","Coarse-loamy, mixed, semiactive, thermic Plinthaquic Paleudult","2Cg",-88.175845,31.40668,30,"USA","Open Soil Spectroscopy Library","https://soilspectroscopy.github.io","rich.ferguson@usda.gov","USDA-NRCS-NSSC, Federal Building, Room 152, Mail Stop, 100 Centennial Mall North, Lincoln, NE","Kellogg Soil Survey Laboratory database","USDA, Soil and Plant Science Division, National Soil Survey Center","http://ncsslabdatamart.sc.egov.usda.gov/","https://doi.org/10.2136/sssaj2019.06.0205","CC-BY","https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx","Scarlett Murphy","Scarlett.Murphy@usda.gov","28932",TRUE,FALSE,FALSE
