ID,SOC,DEM,Slope,TPI,MAP,MAT,NDVI,NLCD,FRG
472,13.351,862.3266602,0.876489043,-0.204956129,344.8928833,12.89247417,0.560792089,Planted/Cultivated,Fire Regime Group II
473,7.183,1218.513062,0.817521036,0.533352792,476.9575195,10.9561739,0.446605504,Planted/Cultivated,Fire Regime Group II
474,3.7,1650.663574,1.834835291,0.065530546,613.3708496,8.469158173,0.503653765,Planted/Cultivated,Fire Regime Group II
475,2.759,1516.199951,11.0110321,-5.132051945,393.2549438,14.01098919,0.286339402,Shrubland,Fire Regime Group IV
476,5.171,790.6467285,1.789128542,-0.064815454,557.4978027,10.91898918,0.47734651,Planted/Cultivated,Fire Regime Group II
477,6.325,1429.502563,1.066038489,0.521883965,670.0877686,9.520999908,0.496841371,Planted/Cultivated,Fire Regime Group II
478,11.578,1119.703491,1.170495033,0.11240714,516.0366821,10.61850548,0.530194163,Planted/Cultivated,Fire Regime Group II
479,4.953,2517.478027,7.052065372,-1.5664891,538.8876343,7.384536266,0.5326702,Forest,Fire Regime Group III
480,0.605,2007.589966,0.800130606,-2.111673117,204.9618225,5.763737202,0.162069917,Shrubland,Indeterminate FRG
481,2.644,2535.108643,14.18239307,-0.152598023,597.7911987,4.647999763,0.755763054,Forest,Fire Regime Group III
482,2.768,2152.38623,2.870889425,-1.302934051,357.8802185,9.070858955,0.242126673,Shrubland,Fire Regime Group I
483,14.541,2602.433594,11.38863754,-11.65337181,394.6705017,3.166808605,0.558181643,Forest,Fire Regime Group II
484,20.061,2822.235596,18.41862297,10.79698753,800.0718384,4.049090862,0.683171093,Forest,Fire Regime Group III
485,11.22,2281.424561,7.745949745,-3.282370329,391.4978027,8.533787727,0.353026539,Forest,Fire Regime Group IV
486,3.923,2851.55542,6.72978878,-3.784188271,367.3504944,3.102950096,0.367307693,Herbaceous,Fire Regime Group III
487,0.408,1298.654541,1.716193557,-0.02701824,393.8974915,14.73075008,0.275360823,Herbaceous,Fire Regime Group II
488,3.02,2515.32251,3.884375572,-3.37101078,274.9546509,2.81141305,0.213993266,Shrubland,Fire Regime Group III
489,2.203,1341.309082,0.906366825,-0.606334746,380.9888916,9.710268974,0.395435303,Herbaceous,Fire Regime Group II
490,6.509,2027.330566,0.895840585,-0.46563673,340.8447266,3.394042492,0.191320196,Shrubland,Fire Regime Group IV
491,12.02,2692.366699,7.891315937,-0.885177553,451.7411804,4.263020992,0.383159369,Herbaceous,Fire Regime Group I
492,9.345,2782.046387,11.6151619,-6.018841743,814.0435791,3.691950083,0.781474531,Forest,Fire Regime Group V
493,4.411,2416.589844,7.329057217,-5.708789825,569.8181152,6.133250237,0.592612624,Forest,Fire Regime Group IV
494,1.071,1433.825073,4.24418354,-3.743143559,314.1949463,16.30372429,0.201729313,Shrubland,Fire Regime Group IV
495,5.49,2389.770752,13.87090683,3.66655302,611.7106934,3.173333406,0.610834897,Forest,Fire Regime Group IV
496,3.094,1447.438965,1.926331758,2.159744978,424.6923218,13.609375,0.272656977,Herbaceous,Fire Regime Group II
497,4.717,1822.165527,2.714053154,1.245930195,470.237854,9.39621067,0.396961272,Herbaceous,Fire Regime Group II
498,11.615,1631.555298,6.854818344,1.969016433,378.262207,6.826449871,0.298177838,Shrubland,Fire Regime Group V
499,1.071,1433.825073,4.24418354,-3.743143559,314.1949463,16.30372429,0.201729313,Shrubland,Fire Regime Group III
500,6.088,1983.726807,2.43729043,-1.229195356,465.3496399,9.48197937,0.339027196,Herbaceous,Fire Regime Group II
501,3.435,1038.993896,1.311900854,-0.360342771,384.1799622,12.3293438,0.510189116,Planted/Cultivated,Fire Regime Group II
502,4.011,1306.727661,1.493518829,-0.457343131,425.2972107,9.521315575,0.395361334,Herbaceous,Fire Regime Group II
503,7.356,862.3266602,0.876489043,0.183320314,367.2137451,12.89247417,0.529181242,Planted/Cultivated,Fire Regime Group II
504,14.242,2324,19.7778759,-0.180625707,399.7516479,4.629796028,0.407292426,Forest,Fire Regime Group III
505,1.619,2317.490723,2.635037899,-1.433990479,368.2008057,8.189599991,0.283793569,Shrubland,Fire Regime Group V
506,16.201,2268.374756,16.51601791,6.371850491,572.3169556,5.624141216,0.69854629,Forest,Fire Regime Group III
507,2.18,1178.60022,2.825965643,-0.237747535,462.9976807,10.38045883,0.41517055,Herbaceous,Fire Regime Group II
508,9.345,2782.046387,11.6151619,-6.018841743,814.0435791,3.691950083,0.781474531,Forest,Fire Regime Group III
509,6.509,1552.659912,2.377149105,-0.46563673,340.8447266,14.35317707,0.191320196,Shrubland,Fire Regime Group II
510,6.19,1595.71936,10.18558025,-2.2479949,316.8352051,13.6864996,0.275611252,Shrubland,Fire Regime Group II
511,11.615,1631.555298,6.854818344,1.969016433,378.262207,6.826449871,0.298177838,Shrubland,Fire Regime Group III
512,8.902,1983.726807,2.43729043,-12.696311,398.2686768,9.48197937,0.603311419,Herbaceous,Fire Regime Group II
513,6.268,2639.685059,4.695431232,-7.371222973,311.7318726,3.483041286,0.411060423,Shrubland,Fire Regime Group IV
514,1.025,1952.297852,6.310817719,0.216951326,261.4597473,10.73681831,0.192817181,Shrubland,Fire Regime Group III
515,15.883,1889.400146,8.913811684,4.559131622,536.3521729,3.859924316,0.693953156,Shrubland,Fire Regime Group I
516,3.595,2122.087646,2.320676804,-2.363741159,315.0387878,4.72510004,0.239986286,Shrubland,Fire Regime Group III
517,1.542,1251.51123,0.936136723,0.050602026,386.8246155,11.09724522,0.394683599,Herbaceous,Fire Regime Group II
518,4.83,1574.089111,6.087800026,2.635663509,308.5285034,14.64173508,0.205071822,Shrubland,Fire Regime Group I
519,4.778,1328.481079,4.21553421,-1.488706708,393.6943054,7.343949795,0.392979741,Herbaceous,Fire Regime Group II
520,5.665,735.6009521,1.91777432,-0.183782399,707.1599731,10.88930225,0.474399,Planted/Cultivated,Fire Regime Group II
521,16.652,3111.41333,14.61153984,9.017038345,663.0267944,2.272525787,0.665456593,Forest,Fire Regime Group III
522,3.7,1507.090576,1.302446842,0.065530546,613.3708496,9.67047596,0.503653765,Planted/Cultivated,Fire Regime Group II
523,2.295,1331.444092,1.872875452,-0.133461028,401.3128357,14.26611137,0.285669565,Herbaceous,Fire Regime Group II
524,3.667,2584.609131,8.528406143,0.812943816,310.8280029,3.544950008,0.274277657,Shrubland,Fire Regime Group III
525,1.03,1487.530029,1.162791014,0.042221736,435.4337463,9.305937767,0.378094524,Planted/Cultivated,Fire Regime Group II
526,0.528,1217.92688,1.328278422,0.391737998,350.6599121,15.45525551,0.366635084,Herbaceous,Fire Regime Group II
527,0.633,1319.244751,0.931369781,-0.977792084,238.5936432,14.28616142,0.278066337,Herbaceous,Fire Regime Group II
528,10.72,2040.524536,3.964875698,2.730322599,414.3068848,7.064040184,0.38162604,Herbaceous,Fire Regime Group II
529,3.141,1689.933838,2.962572098,-2.700242758,369.6527405,10.05500031,0.376411051,Herbaceous,Fire Regime Group II
530,4.861,1188.688477,1.050541401,0.059854481,419.7037048,15.04729557,0.330886126,Herbaceous,Fire Regime Group II
531,7.746,1841.826294,1.273437381,-0.699582577,404.4323425,9.717311859,0.340306938,Herbaceous,Fire Regime Group II
532,6.448,699.2559814,0.976019144,-0.821195483,454.7703552,12.84326363,0.420667917,Planted/Cultivated,Fire Regime Group II
533,3.021,2007.589966,0.800130606,1.689725041,358.0244141,5.763737202,0.377197832,Shrubland,Indeterminate FRG
534,10.319,2703.303955,7.780416489,-0.572238982,618.0983887,0.913608253,0.609139681,Forest,Fire Regime Group IV
535,11.388,2705.79834,12.37123299,-8.579723358,692.1619873,1.334242463,0.627925336,Forest,Fire Regime Group IV
536,1.071,1433.825073,4.24418354,-3.743143559,314.1949463,16.30372429,0.201729313,Shrubland,Fire Regime Group III
537,4.313,2100.995605,4.437342644,0.28825599,426.3725891,10.02569962,0.343740642,Forest,Fire Regime Group III
538,6.209,1595.71936,10.18558025,2.876229525,416.1225891,13.6864996,0.273865074,Shrubland,Fire Regime Group IV
539,1.03,935.8794556,0.898064971,0.042221736,435.4337463,12.82118511,0.378094524,Planted/Cultivated,Fire Regime Group II
540,4.23,821.1589966,1.928120017,0.323040247,458.2818909,11.04479122,0.581132531,Planted/Cultivated,Fire Regime Group II
541,1.35,2495.733887,20.31998825,5.320160389,343.5110168,1.137828231,0.228937775,Shrubland,Fire Regime Group III
542,10.793,738.788269,2.017730951,-0.787911355,590.2868042,11.45682812,0.515275896,Planted/Cultivated,Fire Regime Group II
543,7.596,2514.776367,6.598981857,2.944533825,530.7138062,7.413799763,0.537420094,Forest,Fire Regime Group V
544,3.537,1346.618408,3.588724375,0.250900894,288.1150513,15.20838356,0.210098475,Shrubland,Fire Regime Group II
545,4.803,2313.449463,7.856686592,4.450091362,330.9511108,8.68599987,0.355491102,Forest,Fire Regime Group III
546,4.555,3471.049316,24.94082069,-26.70865059,548.7642822,-0.342474163,0.506736457,Forest,Fire Regime Group IV
547,12.025,2445.922852,13.99063969,2.466632366,443.0847778,5.601391792,0.550486207,Forest,Fire Regime Group II
548,0.528,1414.187988,1.438867331,0.391737998,350.6599121,9.513586044,0.366635084,Herbaceous,Fire Regime Group II
549,7.841,1969.414063,7.411496639,5.321649551,447.8937073,9.472295761,0.486938447,Forest,Fire Regime Group I
550,3.777,2230.669434,10.46758366,4.158124924,339.2373962,8.614343643,0.256948441,Shrubland,Fire Regime Group IV
551,0.485,1244.975098,1.038609505,-0.974408686,272.4752197,16.67785645,0.188993141,Shrubland,Fire Regime Group II
552,11.049,1229.811035,5.013376713,-0.120323949,404.3808899,7.690400124,0.408586591,Herbaceous,Fire Regime Group II
553,1.726,821.1589966,1.928120017,0.21298115,649.3221436,11.04479122,0.574132502,Planted/Cultivated,Fire Regime Group II
554,3.435,1134.016479,0.930659294,-0.360342771,384.1799622,10.00196838,0.510189116,Planted/Cultivated,Fire Regime Group II
555,6.753,1277.841431,1.787986517,-0.656636477,450.1335449,10.40144348,0.498598099,Planted/Cultivated,Fire Regime Group II
556,15.74,600.5227051,1.253831625,-0.559373856,514.5505371,12.70663166,0.419105828,Planted/Cultivated,Fire Regime Group II
557,3.956,851.2306519,1.284581423,0.922723651,517.8667603,12.06242275,0.388672352,Planted/Cultivated,Fire Regime Group II
558,1.015,1658.733765,1.846734643,-0.382503182,324.9333496,7.444696903,0.287773132,Shrubland,Fire Regime Group III
559,2.916,2160.29541,2.005353212,0.817533553,268.3733826,2.095384598,0.387574971,Shrubland,Fire Regime Group III
560,3.489,1615.220093,3.082427502,0.041204676,324.5169678,6.838737488,0.34646821,Herbaceous,Fire Regime Group II
561,3.393,2357.302246,8.016197205,-3.36669755,415.5840149,8.799050331,0.341147661,Forest,Fire Regime Group IV
562,2.735,2206.979736,3.553725243,2.003159761,369.5882874,8.630700111,0.267089158,Shrubland,Fire Regime Group III
563,1.082,1157.901733,1.315730929,0.674815953,372.1715088,15.00599957,0.247802868,Shrubland,Fire Regime Group II
564,4.861,1188.688477,1.050541401,0.059854481,419.7037048,15.04729557,0.330886126,Herbaceous,Fire Regime Group II
565,6.309,1379.185181,1.852187276,-0.365182996,363.7835999,8.657299995,0.335481733,Herbaceous,Fire Regime Group II
566,1.43,1334.156616,1.916359663,0.706298351,428.8611145,13.13409996,0.312738389,Herbaceous,Fire Regime Group II
567,5.055,1330.67749,2.543166399,0.513849139,459.6533203,13.60809231,0.329684615,Herbaceous,Fire Regime Group II
568,13.758,1468.783936,8.112212181,-1.1322335,416.4020691,6.775384426,0.539935708,Shrubland,Fire Regime Group II
569,2.425,1943.213257,6.388082027,-1.420102596,335.3102112,11.35785007,0.211839944,Shrubland,Fire Regime Group I
570,7.438,910.8092651,0.928151429,0.686552107,477.9623718,11.06595993,0.66921109,Planted/Cultivated,Fire Regime Group II
571,5.055,1330.67749,2.543166399,0.513849139,459.6533203,13.60809231,0.329684615,Herbaceous,Fire Regime Group II
572,10.745,2484.282715,7.12181139,5.146931171,869.4724121,0.470781118,0.619101346,Forest,Fire Regime Group IV
573,6.817,1304.060425,1.923714161,-0.027059987,360.4321899,8.812783241,0.43072331,Herbaceous,Fire Regime Group II
574,7.718,2161.998535,4.294888973,-2.39220047,314.7709045,8.849949837,0.224708736,Shrubland,Fire Regime Group V
575,4.492,1928.312378,2.369042397,-0.832008243,405.1872864,8.127263069,0.338653505,Herbaceous,Fire Regime Group II
576,18.591,2850.060791,8.261178017,-2.061517715,684.7493896,-0.143489569,0.587387025,Forest,Fire Regime Group IV
577,6.826,566.4096069,1.035616636,-0.153364569,523.2950439,12.88913536,0.565285206,Planted/Cultivated,Fire Regime Group II
578,6.088,1983.726807,2.43729043,-1.229195356,465.3496399,9.48197937,0.339027196,Herbaceous,Fire Regime Group II
579,4.569,1317.916504,1.854966521,0.250002652,417.8522339,11.94062519,0.334431887,Herbaceous,Fire Regime Group II
580,1.049,1728.271118,1.225230575,0.867286742,377.2028809,9.337244987,0.307262123,Herbaceous,Fire Regime Group II
581,1.015,1656.320801,3.64962554,-0.382503182,324.9333496,6.751989841,0.287773132,Shrubland,Fire Regime Group IV
582,1.277,2013.985962,0.907911181,-0.152127594,206.8027039,3.869635344,0.287537485,Shrubland,Fire Regime Group III
583,6.147,1212.831909,1.34484899,-0.101372443,441.9216614,9.456276894,0.525343359,Herbaceous,Fire Regime Group II
584,6.826,577.8641357,1.132584929,-0.153364569,523.2950439,12.51885414,0.565285206,Planted/Cultivated,Fire Regime Group II
585,8.627,858.2679443,0.910708845,-0.465272009,733.1299438,12.25973988,0.526044607,Planted/Cultivated,Fire Regime Group II
586,2.983,1404.97644,1.608724833,-0.150114059,421.3150024,11.79389477,0.305332929,Herbaceous,Fire Regime Group IV
587,5.625,1174.906982,0.899481833,-0.168190002,508.1264343,12.24925041,0.535422146,Planted/Cultivated,Fire Regime Group II
588,18.062,533.5730591,1.951879144,-0.440668106,684.5789185,11.21351624,0.556147873,Herbaceous,Fire Regime Group II
589,3.243,1460.323975,1.885673523,-0.991123676,357.4660034,13.89599991,0.254650742,Herbaceous,Fire Regime Group II
590,13.758,1468.783936,8.112212181,-1.1322335,416.4020691,6.775384426,0.539935708,Shrubland,Fire Regime Group II
591,1.082,1468.783936,8.112212181,0.674815953,372.1715088,6.775384426,0.247802868,Shrubland,Fire Regime Group II
592,1.726,1303.09436,1.282466412,0.21298115,649.3221436,9.675183296,0.574132502,Planted/Cultivated,Fire Regime Group II
593,3.852,935.8794556,0.898064971,0.424683928,425.8609009,12.82118511,0.388191253,Planted/Cultivated,Fire Regime Group II
594,10.793,1119.703491,1.170495033,-0.787911355,590.2868042,10.61850548,0.515275896,Planted/Cultivated,Fire Regime Group II
595,4.126,605.6264648,0.649252713,-0.36982429,437.1463013,13.13104153,0.326292247,Planted/Cultivated,Fire Regime Group II
596,3.122,1868.475098,7.247843742,3.911759853,313.3208618,9.934511185,0.235080302,Shrubland,Fire Regime Group III
597,3.537,2316.311035,1.806293011,0.250900894,288.1150513,6.525266171,0.210098475,Shrubland,Fire Regime Group IV
598,4.322,1164.256958,0.867829382,0.293630689,566.2648315,9.915103912,0.393349916,Planted/Cultivated,Fire Regime Group II
599,10.993,3618.02417,26.10416222,16.70625687,1128.114502,-0.591063797,0.454393744,Herbaceous,Fire Regime Group IV
600,11.578,982.3356323,0.942098022,0.11240714,516.0366821,10.73239326,0.530194163,Planted/Cultivated,Fire Regime Group II
601,1.286,2308.693359,0.858109653,0.177129149,404.8471375,5.362741947,0.40715158,Planted/Cultivated,Fire Regime Group III
602,20.061,2822.235596,18.41862297,10.79698753,800.0718384,4.049090862,0.683171093,Forest,Fire Regime Group I
603,6.015,2326.657471,5.38265419,-2.480853081,533.9396362,6.784500122,0.540173471,Forest,Fire Regime Group V
604,14.242,2324,19.7778759,-0.180625707,399.7516479,4.629796028,0.407292426,Forest,Fire Regime Group IV
605,6.5,1485.535034,1.624822617,-0.57865268,324.578186,6.978449821,0.321799695,Shrubland,Fire Regime Group II
606,3.923,2851.55542,6.72978878,-3.784188271,367.3504944,3.102950096,0.367307693,Herbaceous,Fire Regime Group III
607,0.605,2295.395996,4.190437317,-2.111673117,204.9618225,1.447872281,0.162069917,Shrubland,Fire Regime Group III
608,5.49,2389.770752,13.87090683,3.66655302,611.7106934,3.173333406,0.610834897,Forest,Fire Regime Group IV
609,0.606,1125.764282,1.311453462,0.977267027,361.6979065,16.19720078,0.280647784,Shrubland,Fire Regime Group II
610,12.488,2630.966553,8.861189842,-7.379246235,460.0041504,2.945515394,0.534856617,Shrubland,Fire Regime Group IV
611,1.139,1340.006348,2.023608208,-0.13866137,386.6948547,14.2928791,0.278436005,Herbaceous,Fire Regime Group II
612,6.088,1983.726807,2.43729043,-1.229195356,465.3496399,9.48197937,0.339027196,Herbaceous,Fire Regime Group II
613,5.084,2196.479004,2.656195879,0.750767171,342.2437439,3.922222137,0.268204004,Shrubland,Fire Regime Group III
614,20.061,2822.235596,18.41862297,10.79698753,800.0718384,4.049090862,0.683171093,Forest,Fire Regime Group II
615,3.243,1460.323975,1.885673523,-0.991123676,357.4660034,13.89599991,0.254650742,Herbaceous,Fire Regime Group II
616,1.36,3013.671631,17.72244072,5.115865231,942.8474121,1.672295809,0.655029655,Forest,Fire Regime Group III
617,6.189,1094.049561,3.288715839,-1.973678946,371.9525452,7.324999809,0.407987505,Herbaceous,Fire Regime Group II
618,16.527,2990.375,14.31359577,0.447707355,637.1654663,2.433563709,0.610815167,Forest,Fire Regime Group I
619,1.303,2588.740723,12.98538017,0.038233001,344.0316467,1.951212049,0.229102552,Shrubland,Fire Regime Group III
620,6.378,2559.194824,12.31284332,-4.225131989,515.5795288,6.815050125,0.477781266,Forest,Fire Regime Group III
621,1.43,1334.156616,1.916359663,0.706298351,428.8611145,13.13409996,0.312738389,Herbaceous,Fire Regime Group II
622,4.931,3109.554443,4.272080421,-2.898399591,476.6496887,1.403068185,0.466559857,Forest,Fire Regime Group III
623,7.533,1200.702393,4.208724022,-2.617657423,270.4324341,15.97299957,0.192295283,Shrubland,Fire Regime Group II
624,5.313,1592.893188,4.266611576,-0.588361681,358.3238831,7.446875095,0.38285476,Herbaceous,Fire Regime Group II
625,5.313,1592.893188,4.266611576,-0.588361681,358.3238831,7.446875095,0.38285476,Herbaceous,Fire Regime Group II
626,5.055,1330.67749,2.543166399,0.513849139,459.6533203,13.60809231,0.329684615,Herbaceous,Fire Regime Group II
627,5.378,1635.208984,1.514538884,-0.303478569,365.1742554,8.4301548,0.380571246,Herbaceous,Fire Regime Group II
628,5.995,2404.112061,6.680479527,7.765618324,568.7745972,6.890749931,0.643415809,Forest,Fire Regime Group I
629,3.02,2089.066162,4.34867239,-3.37101078,274.9546509,8.673484802,0.213993266,Shrubland,Fire Regime Group III
630,3.445,1583.133789,1.594504714,-0.798921406,383.3316956,8.243385315,0.422314763,Herbaceous,Fire Regime Group II
631,6.088,2649.172119,4.951545715,-1.229195356,465.3496399,5.28879118,0.339027196,Herbaceous,Fire Regime Group V
632,3.9,953.5596313,1.476952553,0.265975893,487.9603271,11.39086723,0.376978844,Herbaceous,Fire Regime Group II
633,20.061,2822.235596,18.41862297,10.79698753,800.0718384,4.049090862,0.683171093,Forest,Fire Regime Group IV
634,4.624,1370.270752,1.177685976,-0.600742936,290.2046509,11.56323242,0.269405723,Herbaceous,Fire Regime Group II
635,4.904,1697.071045,3.361020565,0.118783087,328.2735901,7.165249825,0.312403351,Shrubland,Fire Regime Group II
636,15.883,1889.400146,8.913811684,4.559131622,536.3521729,3.859924316,0.693953156,Shrubland,Fire Regime Group IV
637,16.201,2268.374756,16.51601791,6.371850491,572.3169556,5.624141216,0.69854629,Forest,Fire Regime Group III
638,3.445,1583.133789,1.594504714,-0.798921406,383.3316956,8.243385315,0.422314763,Herbaceous,Fire Regime Group II
639,2.519,1395.630371,1.122055769,1.045879006,455.7088013,13.59239769,0.318917453,Herbaceous,Fire Regime Group II
640,1.698,2183.356689,7.38406229,9.142570496,349.6112366,4.50363636,0.330874592,Shrubland,Fire Regime Group III
641,3.9,953.5596313,1.476952553,0.265975893,487.9603271,11.39086723,0.376978844,Herbaceous,Fire Regime Group II
642,1.03,1303.09436,1.282466412,0.042221736,435.4337463,9.675183296,0.378094524,Planted/Cultivated,Fire Regime Group II
643,1.085,1280.345215,1.434912205,-0.250103027,393.7590942,14.63624954,0.271942288,Herbaceous,Fire Regime Group II
644,1.11,1432.050415,2.085021734,0.780691028,283.2594299,11.16994667,0.246242076,Herbaceous,Fire Regime Group II
645,4.563,585.0255737,1.097045779,-0.414242476,497.4021912,13.37655926,0.419812948,Planted/Cultivated,Fire Regime Group II
646,2.653,2168.414307,1.331408381,0.359174877,342.463501,5.00161314,0.304574579,Shrubland,Fire Regime Group IV
647,8.627,821.1589966,1.928120017,-0.465272009,733.1299438,11.04479122,0.526044607,Planted/Cultivated,Fire Regime Group II
648,4.974,1395.630371,1.122055769,0.94482094,383.401001,13.59239769,0.355982542,Herbaceous,Fire Regime Group II
649,5.37,1030.479126,1.911791921,0.053166378,570.2481689,10.6839695,0.458886147,Planted/Cultivated,Fire Regime Group II
650,3.9,953.5596313,1.476952553,0.265975893,487.9603271,11.39086723,0.376978844,Herbaceous,Fire Regime Group II
651,5.744,732.536438,1.632046223,0.553863347,522.958374,11.53554916,0.456023455,Planted/Cultivated,Fire Regime Group II
652,5.37,782.8870239,1.182988644,0.053166378,570.2481689,11.52042103,0.458886147,Planted/Cultivated,Fire Regime Group II
653,6.009,735.6009521,1.91777432,-0.172946319,631.4405518,10.88930225,0.495620817,Planted/Cultivated,Fire Regime Group II
654,4.126,821.1589966,1.928120017,-0.36982429,437.1463013,11.04479122,0.326292247,Planted/Cultivated,Fire Regime Group II
655,3.446,1338.124756,1.147000909,0.029894719,389.1080627,10.64317703,0.369917333,Herbaceous,Fire Regime Group II
656,2.884,1810.943481,4.520423412,0.462189853,423.6756897,10.81235027,0.319540769,Herbaceous,Fire Regime Group II
657,3.435,973.7722778,0.875295162,-0.360342771,384.1799622,12.79317665,0.510189116,Planted/Cultivated,Fire Regime Group II
658,4.909,1595.71936,10.18558025,4.639798164,309.5248108,13.6864996,0.278331727,Shrubland,Fire Regime Group IV
659,2.545,567.9083252,1.091024637,0.214424163,452.6441956,13.43826294,0.452881664,Planted/Cultivated,Fire Regime Group II
660,3.055,577.8641357,1.132584929,0.171222806,569.1031494,12.51885414,0.486693203,Planted/Cultivated,Fire Regime Group II
661,4.563,925.0328369,1.983184457,-0.414242476,497.4021912,11.64566994,0.419812948,Planted/Cultivated,Fire Regime Group II
662,3.154,2324.498535,4.586577415,0.133174926,194.2818298,1.448172092,0.430465549,Planted/Cultivated,Fire Regime Group IV
663,13.351,1303.09436,1.282466412,-0.204956129,344.8928833,9.675183296,0.560792089,Planted/Cultivated,Fire Regime Group II
664,7.356,851.2306519,1.284581423,0.183320314,367.2137451,12.06242275,0.529181242,Planted/Cultivated,Fire Regime Group II
665,6.325,2307.724121,0.789641201,0.521883965,670.0877686,5.408176899,0.496841371,Planted/Cultivated,Fire Regime Group V
666,6.325,1174.906982,0.899481833,0.521883965,670.0877686,12.24925041,0.496841371,Planted/Cultivated,Fire Regime Group II
667,13.593,2620.145508,15.33995819,0.358457029,465.0046692,5.905789375,0.474360138,Forest,Fire Regime Group I
668,4.874,2328.449463,10.4627409,0.551476836,508.8981934,7.075252533,0.573623061,Forest,Fire Regime Group IV
669,1.542,1317.94043,2.767332792,0.050602026,386.8246155,7.559787273,0.394683599,Herbaceous,Fire Regime Group V
670,10.319,2703.303955,7.780416489,-0.572238982,618.0983887,0.913608253,0.609139681,Forest,Fire Regime Group III
671,6.361,2295.626953,7.495732307,7.068157673,403.0335999,7.641550064,0.443558514,Shrubland,Fire Regime Group I
672,4.555,3471.049316,24.94082069,-26.70865059,548.7642822,-0.342474163,0.506736457,Forest,Fire Regime Group IV
673,18.142,2423.04834,4.774805069,2.605886698,859.5509033,0.885500014,0.546603322,Forest,Fire Regime Group III
674,18.277,2705.762939,9.070051193,-0.050651606,704.5940552,5.487373829,0.6759516,Forest,Fire Regime Group III
675,1.9,2825.111084,18.98168182,-0.916062236,613.697937,4.709226608,0.684525967,Forest,Fire Regime Group IV
676,2.821,1998.159546,6.415997028,1.308194518,378.4473877,8.879599571,0.39424783,Forest,Fire Regime Group IV
677,7.841,1969.414063,7.411496639,5.321649551,447.8937073,9.472295761,0.486938447,Forest,Fire Regime Group I
678,7.533,2047.170776,4.708840847,-2.617657423,270.4324341,5.754449844,0.192295283,Shrubland,Fire Regime Group IV
679,3.134,1175.755737,2.327094793,-0.132986262,286.915802,14.16244888,0.358321786,Shrubland,Fire Regime Group II
680,1.542,2439.060547,3.570212603,0.050602026,386.8246155,5.51282835,0.394683599,Herbaceous,Fire Regime Group IV
681,11.049,1229.811035,5.013376713,-0.120323949,404.3808899,7.690400124,0.408586591,Herbaceous,Fire Regime Group II
682,18.142,2423.04834,4.774805069,2.605886698,859.5509033,0.885500014,0.546603322,Forest,Fire Regime Group IV
683,4.313,2100.995605,4.437342644,0.28825599,426.3725891,10.02569962,0.343740642,Forest,Fire Regime Group III
684,3.692,2983.2229,10.71210957,6.129731178,452.7119141,2.797250032,0.555657208,Forest,Fire Regime Group IV
685,0.851,1346.618408,3.588724375,-3.713231564,347.0461731,15.20838356,0.211629048,Shrubland,Fire Regime Group II
686,9.345,2782.046387,11.6151619,-6.018841743,814.0435791,3.691950083,0.781474531,Forest,Fire Regime Group IV
687,1.841,2495.733887,20.31998825,1.588556767,292.7969971,1.137828231,0.239042446,Shrubland,Fire Regime Group IV
688,15.763,1656.320801,3.64962554,-0.085723579,468.3244934,6.751989841,0.413938969,Shrubland,Fire Regime Group IV
689,11.049,1229.811035,5.013376713,-0.120323949,404.3808899,7.690400124,0.408586591,Herbaceous,Fire Regime Group II
690,4.287,598.574707,2.069401264,-0.536091745,661.524292,11.03677464,0.583163798,Herbaceous,Fire Regime Group II
691,5.378,1635.208984,1.514538884,-0.303478569,365.1742554,8.4301548,0.380571246,Herbaceous,Fire Regime Group II
692,12.025,2445.922852,13.99063969,2.466632366,443.0847778,5.601391792,0.550486207,Forest,Fire Regime Group II
693,10.319,2703.303955,7.780416489,-0.572238982,618.0983887,0.913608253,0.609139681,Forest,Fire Regime Group III
694,16.201,2268.374756,16.51601791,6.371850491,572.3169556,5.624141216,0.69854629,Forest,Fire Regime Group IV
695,6.189,1094.049561,3.288715839,-1.973678946,371.9525452,7.324999809,0.407987505,Herbaceous,Fire Regime Group II
696,6.088,1983.726807,2.43729043,-1.229195356,465.3496399,9.48197937,0.339027196,Herbaceous,Fire Regime Group II
697,6.33,2675.311279,12.5693531,-0.710112453,595.0286865,2.798550129,0.656873167,Forest,Fire Regime Group IV
698,11.049,1229.811035,5.013376713,-0.120323949,404.3808899,7.690400124,0.408586591,Herbaceous,Fire Regime Group II
699,5.16,1177.102783,4.48192215,0.278070927,390.21521,7.543350697,0.279750466,Herbaceous,Fire Regime Group II
700,0.408,1331.058105,1.530678153,-0.02701824,393.8974915,9.820252419,0.275360823,Herbaceous,Fire Regime Group II
701,1.255,1128.665894,1.434005022,0.712371588,315.9717102,15.94797993,0.210036114,Shrubland,Fire Regime Group II
702,1.015,1658.733765,1.846734643,-0.382503182,324.9333496,7.444696903,0.287773132,Shrubland,Fire Regime Group IV
703,3.595,2122.087646,2.320676804,-2.363741159,315.0387878,4.72510004,0.239986286,Shrubland,Fire Regime Group IV
704,16.652,3111.41333,14.61153984,9.017038345,663.0267944,2.272525787,0.665456593,Forest,Fire Regime Group IV
705,30.473,3124.866211,16.74751282,-9.535725594,777.4370728,2.569800138,0.737809896,Forest,Fire Regime Group IV
706,1.542,1251.51123,0.936136723,0.050602026,386.8246155,11.09724522,0.394683599,Herbaceous,Fire Regime Group II
