"REGION_ID","STATE","County","Empty Column 1","X","Y","Fips","LCB Mortality Rate","Smoking","PM  25","NO2","SO2","Ozone","Pop 65","Pop Black","Pop Hipanic","Pop White","Education","Poverty %","Income Equality","Uninsured","DEM","Radon Zone Class","Urban Rural","Coal Production"
4,"New Mexico","San Juan County",,-1090289.177,1566429.877,35045,26.4,23.3,3.51,0.8792,0.013793,44.71,13.7,0.66,19.92,40.54,55,19.86,4.9,17.6,1843.59,"Zone-2","Medium/small metro","Yes"
4,"New Mexico","Sierra County",,-1035365.194,1178930.07,35051,49.1,19.2,3.9,0.2105,0.000101,44.97,35.2,0.62,29.76,65.98,47,26.6,4.6,14.46,1663.89,"Zone-2","Nonmetro","No"
4,"New Mexico","Socorro County",,-999948.4749,1273334.445,35053,26,20.9,3.74,0.223,0.000128,45.38,18.5,0.94,49.56,35.34,45,27.18,5.7,16.24,1827.36,"Zone-2","Nonmetro","No"
4,"New Mexico","Torrance County",,-894223.1289,1332973.593,35057,29.6,23.6,3.58,0.2436,0.000213,45.92,19.2,1.36,41.68,52.62,43,27.6,5.3,14.76,1968.99,"Zone-2","Medium/small metro","No"
4,"New Mexico","Union County",,-662496.2171,1518646.168,35059,36.18,20,4.15,0.2656,0.000357,44.86,19.4,1.82,41.52,53.44,41,19.42,3.8,15.18,1656.64,"Zone-2","Nonmetro","No"
4,"New Mexico","Valencia County",,-979888.2166,1350756.687,35061,36,21.2,4,0.4346,0.000247,45.79,16.6,1.06,59.9,33.8,48,21.7,4.6,14.94,1640.52,"Zone-2","Medium/small metro","No"
1,"New York","Clinton County",,1748150.048,2623675.29,36019,48.1,21.8,5.63,1.0224,0.000581,36.82,15.9,4.02,2.84,90.08,54,15.78,4.5,7.42,282.36,"Zone-2","Nonmetro","No"
1,"New York","Jefferson County",,1590775.698,2508226.523,36045,56.5,17.5,6.08,1.1541,0.003528,36.92,12.8,5.96,7.28,82.06,64,15.1,4.1,7.42,164.85,"Zone-2","Medium/small metro","No"
1,"New York","Lewis County",,1634724.239,2487703.529,36049,40.7,20.1,5.67,0.9465,0.003078,36.8,17.3,0.78,1.74,95.78,55,14.5,3.9,7.98,395.73,"Zone-2","Nonmetro","No"
1,"New York","Monroe County",,1471985.02,2381307.728,36055,39.9,18.2,7.43,2.2788,0.017253,36.9,16.3,14.62,8.32,71.16,72,14.8,4.9,6.38,150.33,"Zone-2","Large central metro","No"
1,"New York","Montgomery County",,1735811.102,2409536.493,36057,44.9,23.1,6.49,1.4659,0.003201,36.65,18.1,1.86,13.12,82.58,59,18.82,4.8,7.8,220.87,"Zone-2","Nonmetro","No"
1,"New York","Niagara County",,1387460.155,2371359.136,36063,52.2,18,7.97,3.0759,0.021347,38.87,18.1,6.88,2.72,86.08,67,14,4.7,6.4,141.19,"Zone-2","Large fringe metro","No"
1,"New York","Oneida County",,1648770.996,2428756.763,36065,46.4,18,6.37,1.3037,0.004611,36.45,18,6.02,5.44,82.62,60,17.22,4.7,6.8,274.49,"Zone-2","Medium/small metro","No"
1,"New York","Orleans County",,1427249.188,2384624.13,36073,52.5,22.1,7.47,2.4494,0.018372,38.62,16.9,6.02,4.72,86.44,54,15.3,4.2,7.88,147.34,"Zone-2","Large fringe metro","No"
1,"New York","Oswego County",,1588690.728,2436988.083,36075,55.8,20.2,6.37,1.4517,0.006807,37.17,15.3,0.88,2.44,94.26,58,17.9,4.3,6.86,174.36,"Zone-2","Medium/small metro","No"
1,"New York","St. Lawrence County",,1647135.996,2571722.277,36089,49.3,22.1,5.67,0.8906,0.00148,34.41,16.3,2.26,2.26,92.1,59,19.2,4.7,8.32,246.37,"Zone-2","Nonmetro","No"
1,"New York","Saratoga County",,1776076.011,2442465.765,36091,47,17.9,6.3,1.4725,0.002041,36.46,17,1.62,3.02,91.04,78,6.88,3.9,5.06,221.67,"Zone-2","Medium/small metro","No"
1,"New York","Schenectady County",,1768117.621,2407434.527,36093,42,15.2,6.71,1.6549,0.00284,35.99,16.5,10.08,6.72,74.96,67,12.64,4.6,6.76,215.99,"Zone-2","Medium/small metro","No"
1,"New York","Wayne County",,1524638.913,2392871.668,36117,50.9,22.1,7.12,1.9577,0.014175,37.01,17.7,2.9,4.18,90.18,64,11.78,3.8,6.86,130.96,"Zone-2","Large fringe metro","No"
3,"North Carolina","Alamance County",,1474728.089,1572762.401,37001,46.4,23.2,8.25,1.8786,0.040369,41.37,16.4,19.08,12.36,65.06,61,18.44,4.6,15.58,189.78,"Zone-2","Medium/small metro","No"
3,"North Carolina","Alexander County",,1320295.845,1533038.997,37003,45.3,23.2,7.96,1.5037,0.044624,42.36,19.1,5.68,4.52,87.12,43,15.6,4.6,14.18,366.18,"Zone-2","Medium/small metro","No"
3,"North Carolina","Ashe County",,1282966.394,1585422.594,37009,46.9,20.4,6.12,1.152,0.02022,43.11,24,0.72,5.24,92.34,59,19.96,4.8,18.42,981.28,"Zone-2","Nonmetro","No"
3,"North Carolina","Avery County",,1251796.433,1540204.588,37011,34.2,23.7,6.14,0.9421,0.020975,43.44,21.1,4.26,4.96,89,53,20.46,4.4,20.1,1097.18,"Zone-2","Nonmetro","No"
3,"North Carolina","Burke County",,1276514.134,1506834.895,37023,50.5,22.9,7.75,1.3266,0.038928,42.14,19.2,6.28,6.02,82.14,51,18.92,4.5,16.04,459.24,"Zone-2","Medium/small metro","No"
3,"North Carolina","Caldwell County",,1287060,1531518.525,37027,58.8,22.3,7.74,1.3346,0.034567,42.08,18.9,4.78,5.1,87.9,53,18.16,4.4,15.98,467.73,"Zone-2","Medium/small metro","No"
3,"North Carolina","Caswell County",,1473661.73,1612333.892,37033,61.7,21.2,7.79,1.8143,0.058638,41.53,20.2,32.72,3.64,61.3,53,21.2,4.9,14.44,180.68,"Zone-2","Nonmetro","No"
3,"North Carolina","Catawba County",,1321432.026,1503977.361,37035,47.2,21.3,8.45,1.8997,0.054868,42.41,17.1,8.5,9.22,76.34,59,15.8,4.4,14.6,296.11,"Zone-2","Medium/small metro","No"
3,"North Carolina","Clay County",,1104919.49,1404573.347,37043,34.7,21.4,7.43,0.7264,0.018012,43.17,29.3,1,3.26,93.66,62,17.8,4.3,17.22,833.51,"Zone-2","Nonmetro","No"
3,"North Carolina","Cleveland County",,1296774.667,1462918.922,37045,53.7,23.6,8.4,1.6945,0.052084,41.74,17.9,20.62,3.3,73.4,54,20.8,4.8,13.4,278.18,"Zone-2","Nonmetro","No"
3,"North Carolina","Forsyth County",,1397694.609,1569407.773,37067,47.5,22.9,8.45,1.981,0.045371,42.13,15.2,25.6,12.68,57.4,67,19.4,4.9,13.88,264.11,"Zone-2","Medium/small metro","No"
3,"North Carolina","Franklin County",,1571748.504,1594889.666,37069,51.9,22.7,7.9,1.4887,0.020425,40.74,16.1,25.8,8.1,63.6,59,16.36,4.6,15.42,97.97,"Zone-2","Large fringe metro","No"
3,"North Carolina","Gaston County",,1330908.701,1463722.596,37071,58.4,23.3,8.78,2.3906,0.055134,41.67,15.6,15.94,6.62,73.88,61,17.34,4.7,13.9,240.33,"Zone-2","Large fringe metro","No"
3,"North Carolina","Graham County",,1093298.55,1436078.013,37075,60.1,22.8,7.09,0.7743,0.021993,44.78,23.3,0.44,3.2,87.32,56,21.74,4.3,18.34,866.69,"Zone-2","Nonmetro","No"
3,"North Carolina","Haywood County",,1166148.013,1468980.246,37087,44.8,23,6.49,0.9554,0.016617,44.66,24.1,1.2,3.74,93.02,63,17.04,4.9,13.68,1104.77,"Zone-2","Medium/small metro","No"
3,"North Carolina","Iredell County",,1349138.009,1524687.672,37097,46.5,21.1,8.35,1.8904,0.04868,42.85,15.2,11.78,7.42,76.5,66,12.92,4.4,13.82,274.03,"Zone-2","Large fringe metro","No"
3,"North Carolina","Jackson County",,1156077.938,1437274.96,37099,39.1,23.1,6.71,0.8584,0.013892,43.86,18.9,2.18,5.38,81.2,67,22.38,5.2,19.52,1040.56,"Zone-2","Nonmetro","No"
3,"North Carolina","Lincoln County",,1323677.525,1484314.988,37109,49.6,19.7,8.41,2.1323,0.0592,42.54,16.9,5.5,7.14,85.18,58,14.26,4.6,14.02,271.27,"Zone-2","Large fringe metro","No"
3,"North Carolina","Mcdowell County",,1247170.21,1494736.273,37111,53.8,22.6,7.41,1.2297,0.03044,42.83,19.5,3.72,5.86,88.02,57,19.38,4.3,14.94,571.86,"Zone-2","Nonmetro","No"
3,"North Carolina","Macon County",,1132960.345,1418734.132,37113,45.3,20,7.01,0.7264,0.014605,42.8,28.1,1.44,6.84,89.42,55,18.44,4.3,19.52,952.7,"Zone-2","Nonmetro","No"
3,"North Carolina","Madison County",,1186006.548,1505916.697,37115,52.8,23.7,6.94,0.9878,0.020748,44.38,21,1.58,2.58,93.78,53,19.88,4.6,13.86,825.9,"Zone-2","Medium/small metro","No"
3,"North Carolina","Polk County",,1242895.468,1448685.554,37149,33.7,21.7,8,1.394,0.031656,42.37,29.4,4.36,5.76,87.92,63,15.14,3.7,15.68,381.02,"Zone-2","Nonmetro","No"
3,"North Carolina","Rutherford County",,1263152.818,1465512.044,37161,48.3,24.9,7.99,1.47,0.039963,42.01,20.7,9.68,4.12,83.64,51,20.28,4.4,14.98,347.22,"Zone-2","Nonmetro","No"
3,"North Carolina","Stokes County",,1394188.124,1599626.409,37169,53.8,24.1,7.79,1.5019,0.044582,41.92,19.8,4.02,2.92,91.34,54,14.74,4.6,13.74,298.5,"Zone-2","Medium/small metro","No"
3,"North Carolina","Surry County",,1354669.092,1594547.909,37171,58.1,23.1,7.57,1.2588,0.03457,41.93,19.7,3.62,10.24,84.26,55,18.8,4.8,17,375.19,"Zone-2","Nonmetro","No"
3,"North Carolina","Swain County",,1121743.842,1455205.271,37173,46.5,21.1,6.83,0.7567,0.018272,44.28,19.2,1.2,4.78,62.94,59,19.26,4.5,19.42,987.73,"Zone-2","Nonmetro","No"
3,"North Carolina","Vance County",,1555147.596,1623916.995,37181,55.9,24.5,7.65,1.4306,0.033792,40.82,17.4,50.18,7.34,40.6,46,25.78,5.2,14.48,121.97,"Zone-2","Nonmetro","No"
3,"North Carolina","Wake County",,1545650.8,1556677.834,37183,32.9,19.9,8.59,1.841,0.016887,40.23,10.9,20.3,10.06,60.72,79,10.86,4.2,10.84,104.34,"Zone-2","Large central metro","No"
3,"North Carolina","Warren County",,1580830.177,1632431.425,37185,49.1,22.3,7.53,1.3516,0.024282,40.61,23.6,50.76,3.94,38.34,51,25.82,5.1,17.72,97.27,"Zone-2","Nonmetro","No"
3,"North Carolina","Wilkes County",,1316547.473,1564807.212,37193,54.1,21.7,7.46,1.3036,0.031735,42.06,20.5,4.26,6.06,87.9,54,20.38,4.9,16.78,458.29,"Zone-2","Nonmetro","No"
3,"North Carolina","Yadkin County",,1361162.478,1566766.534,37197,57.1,22.2,8.03,1.591,0.041422,42.07,19.1,3.12,10.9,84.52,55,17.14,4.2,16.08,293.55,"Zone-2","Medium/small metro","No"
3,"North Carolina","Yancey County",,1220636.087,1515441.143,37199,49.7,19.4,6.27,0.9664,0.021927,44.47,24.8,0.94,4.96,92.64,55,20.12,4.5,15.68,1035.92,"Zone-2","Nonmetro","No"
2,"Ohio","Ashtabula County",,1254518.363,2179063.447,39007,58.9,25.5,8.9,2.4848,0.067376,39.52,18.1,3.54,3.98,89.88,46,19.5,4.6,10.52,275.58,"Zone-2","Nonmetro","No"
2,"Ohio","Athens County",,1187582.958,1899698.374,39009,52.9,23.8,8.41,2.8552,0.204701,40.37,12.1,2.72,1.86,89.66,67,30.9,7.1,10.86,245.47,"Zone-2","Nonmetro","Yes"
2,"Ohio","Brown County",,1039126.208,1833921.805,39015,74.5,25.5,9.14,2.8618,0.144009,41.02,17.4,0.92,0.88,96.62,49,16.24,4.5,9.92,274.7,"Zone-2","Large fringe metro","No"
2,"Ohio","Clermont County",,1013295.917,1843451.707,39025,53.4,18.2,9.7,3.884,0.156437,40.55,15.2,1.44,1.8,94,65,10.5,4.3,7.78,249.46,"Zone-2","Large fringe metro","No"
2,"Ohio","Cuyahoga County",,1185002.612,2136071.668,39035,45.2,21.9,10.21,4.2772,0.096712,36.53,17.3,29.56,5.56,59.84,69,18.82,5.7,8.66,264.86,"Zone-2","Large central metro","No"
2,"Ohio","Defiance County",,953655.4148,2093096.679,39039,50,20,10.11,2.5014,0.028413,38.79,17.6,1.72,9.72,86.7,56,11.76,3.4,8.94,223.13,"Zone-2","Nonmetro","No"
2,"Ohio","Erie County",,1105440.069,2118743.258,39043,46,24.7,10.47,3.1769,0.071321,38.79,20.8,8.54,4.16,83.8,65,13.26,4.1,8.26,204.38,"Zone-2","Nonmetro","No"
2,"Ohio","Fulton County",,979556.8925,2127630.002,39051,41.9,24.4,9.91,2.5766,0.046863,38.25,16.7,0.5,8.42,89.54,66,9.86,3.7,7.76,225.55,"Zone-2","Medium/small metro","No"
2,"Ohio","Gallia County",,1172799.85,1839831.714,39053,64.8,23.7,8.17,2.4927,0.184565,39.97,18,2.46,1.3,93.66,53,21.94,4.9,10.14,222.48,"Zone-2","Nonmetro","No"
2,"Ohio","Geauga County",,1223043.818,2150497.263,39055,30.2,23.8,8.67,3.5248,0.092202,38.09,19.1,1.28,1.4,95.66,67,7.14,3.9,9.68,353.01,"Zone-2","Large fringe metro","No"
2,"Ohio","Henry County",,988333.2896,2098509.728,39069,44.8,21,10.16,2.5345,0.043339,38.64,17.6,0.62,7.5,90.32,66,10.04,3.4,8.02,211.85,"Zone-2","Nonmetro","No"
2,"Ohio","Highland County",,1058157.637,1864734.786,39071,54.1,26.1,9.13,2.5495,0.105497,41.22,17.6,1.42,0.94,95.5,45,19.16,4.7,10.42,304.33,"Zone-2","Nonmetro","No"
2,"Ohio","Hocking County",,1148303.687,1912456.116,39073,55.4,23.1,8.56,2.5746,0.120249,40.56,18.3,0.66,0.88,96.62,57,16.8,4.4,9.36,277.77,"Zone-2","Large fringe metro","No"
2,"Ohio","Jackson County",,1144075.632,1857793.567,39079,68.2,24.6,8.29,2.5379,0.141449,40.16,16.4,0.7,1.02,96.16,54,20.32,4.6,9.88,237.09,"Zone-2","Nonmetro","Yes"
2,"Ohio","Lake County",,1214837.35,2171548.811,39085,47.3,24.5,9.32,3.1613,0.087235,38.81,18.9,3.84,4.08,89.16,68,8.98,4,7.92,232.44,"Zone-2","Large fringe metro","No"
2,"Ohio","Lawrence County",,1157676.364,1812039.603,39087,62.1,21.8,8.03,2.3074,0.14391,39.53,18.2,2.16,0.9,94.86,54,19,4.9,9,230.48,"Zone-2","Medium/small metro","Yes"
2,"Ohio","Lorain County",,1146706.492,2115770.631,39093,50.4,21.8,10.1,3.572,0.07756,37.81,17.3,7.86,9.48,78.92,65,13.92,4.4,8.08,241.01,"Zone-2","Large fringe metro","No"
2,"Ohio","Lucas County",,1018167.099,2134692.17,39095,50.6,23.5,10.63,4.0771,0.079241,36.86,15.4,19.16,6.8,69.54,65,20.86,5.4,9.12,193.11,"Zone-2","Medium/small metro","No"
2,"Ohio","Mahoning County",,1264627.092,2102156.507,39099,46.6,24.9,9.84,3.7435,0.108745,38.54,20,15.06,5.5,76.6,62,18.28,4.8,8.64,332.39,"Zone-2","Medium/small metro","Yes"
2,"Ohio","Medina County",,1170303.932,2099148.061,39103,37.9,21.7,9.61,3.9543,0.076075,37.54,16.7,1.36,1.98,94.14,72,6.94,3.8,6.58,318.46,"Zone-2","Large fringe metro","No"
2,"Ohio","Meigs County",,1193591.911,1872078.536,39105,61.4,26.8,8.25,2.9379,0.218849,40.22,19,0.9,0.62,96.86,50,21.92,5.1,10.42,226.62,"Zone-2","Nonmetro","Yes"
2,"Ohio","Monroe County",,1261939.22,1955692.159,39111,45.6,24.6,8.46,2.8579,0.200444,40.79,22.7,0.54,0.52,97.38,55,16.22,4.3,9.76,319.41,"Zone-2","Nonmetro","Yes"
2,"Ohio","Morgan County",,1199052.065,1933890.467,39115,44.8,26.8,8.65,3.1061,0.2029,40.54,19.9,2.98,0.84,92.44,48,19.44,4.6,10,270.3,"Zone-2","Nonmetro","No"
2,"Ohio","Noble County",,1229935.228,1955055.695,39121,36.4,19.6,8.63,3.1454,0.20082,40.69,25.9,2.74,0.58,95.26,40,16.24,3.7,9.48,291.26,"Zone-2","Nonmetro","Yes"
2,"Ohio","Ottawa County",,1064229.934,2131416.209,39123,44.6,23.1,10.55,3.6075,0.080717,38.65,23.6,0.9,4.94,92.46,68,10.36,4.1,7.9,179.66,"Zone-2","Nonmetro","No"
2,"Ohio","Paulding County",,949056.5331,2069160.609,39125,52.9,24.5,10.38,2.4984,0.024153,38.96,17.8,0.92,4.6,92.74,46,11.64,3.7,8.94,221.21,"Zone-2","Nonmetro","No"
2,"Ohio","Portage County",,1227286.186,2113560.234,39133,46.6,23.1,9.46,3.9337,0.093959,37.37,15.4,4.4,1.66,90.04,67,14.62,4.5,8.6,334.78,"Zone-2","Medium/small metro","No"
2,"Ohio","Putnam County",,987453.5787,2063213.833,39137,34.8,19.6,10.38,2.4592,0.031522,39.3,16.5,0.3,5.98,92.68,69,7.74,3.6,6.86,225.41,"Zone-2","Nonmetro","No"
2,"Ohio","Sandusky County",,1064075.665,2111084.342,39143,50.2,20.8,10.41,3.3533,0.071239,38.34,17.8,2.94,9.7,84.86,59,12.58,4.3,8.3,198.7,"Zone-2","Nonmetro","No"
2,"Ohio","Scioto County",,1115522.416,1829405.418,39145,61.6,25,8.22,2.0856,0.116462,40.02,17.3,2.6,1.26,93.54,48,24.24,6,9.32,240.87,"Zone-2","Nonmetro","No"
2,"Ohio","Trumbull County",,1260477.337,2135804.358,39155,50.7,23.8,9.5,3.4752,0.087748,38.59,20.4,8.38,1.68,87.4,50,17.76,4.4,9.54,296.4,"Zone-2","Medium/small metro","No"
2,"Ohio","Vinton County",,1151688.139,1885076.484,39163,70.2,23.9,8.36,2.7071,0.148934,40.35,16.4,0.54,0.82,96.72,41,21.5,4.7,10.4,254.49,"Zone-2","Nonmetro","Yes"
2,"Ohio","Washington County",,1231906.346,1920169.663,39167,56.2,21.1,8.48,3.6277,0.212838,40.42,20,1.2,1.1,95.26,59,15.38,4.6,9.28,249.67,"Zone-2","Nonmetro","No"
2,"Ohio","Williams County",,942448.5746,2118372.546,39171,47.1,23.4,9.77,2.4648,0.027792,38.58,18,1.12,4.26,92.96,55,12.38,3.6,8.28,256.11,"Zone-2","Nonmetro","No"
2,"Ohio","Wood County",,1024592.833,2106279.476,39173,42.6,21.8,10.24,3.357,0.064933,37.67,14.5,2.62,5.38,88.66,74,12.66,4.8,7.32,205.29,"Zone-2","Medium/small metro","No"
3,"Oklahoma","Adair County",,120019.6932,1426581.916,40001,56.1,26.4,7.72,0.673,0.017885,41.46,15.3,0.46,6.28,41.24,36,28.28,5.2,24.1,330.95,"Zone-2","Nonmetro","No"
3,"Oklahoma","Beaver County",,-395829.7454,1532040.504,40007,37.42,24,5.68,0.6321,0.001599,43.17,18.9,0.72,22.58,73.46,49,10.8,4.2,19.72,788.86,"Zone-2","Nonmetro","No"
3,"Oklahoma","Cherokee County",,89495.05064,1428739.046,40021,53,27.8,7.96,0.9671,0.027879,41.44,16,1.4,6.76,48.74,57,22.38,5,23.1,266.28,"Zone-2","Nonmetro","No"
3,"Oklahoma","Cimarron County",,-576088.4213,1542341.074,40025,43.85,24.3,4.8,0.3559,0.001471,43.95,24.4,0.4,21.7,74.18,52,17.4,3.9,25.64,1261.03,"Zone-2","Nonmetro","No"
3,"Oklahoma","Delaware County",,106400.3843,1485193.449,40041,49.6,23.5,8.02,0.8256,0.020696,41.2,24.2,0.42,3.6,64.38,44,19.98,4.1,22.92,296.64,"Zone-2","Nonmetro","No"
3,"Oklahoma","Ellis County",,-334354.3212,1469757.135,40045,45.22,25.1,5.63,0.6536,0.000569,43.07,21.3,0.64,7.26,87.64,60,12.04,4.9,15.02,706.39,"Zone-2","Nonmetro","No"
3,"Oklahoma","Mayes County",,68395.84093,1472800.954,40097,66.4,26.3,8.38,1.2247,0.031521,41.54,17.9,0.58,3.36,65.42,50,19.02,4.4,18.8,220.35,"Zone-2","Nonmetro","No"
3,"Oklahoma","Sequoyah County",,111965.8002,1382996.91,40135,66.9,24,8.02,0.9575,0.017247,41.03,18,1.84,3.92,63.68,48,23.94,4.8,20.58,210.79,"Zone-2","Medium/small metro","No"
3,"Oklahoma","Texas County",,-485375.9387,1536556.835,40139,32.2,21.2,5.45,0.5714,0.003246,43.55,11.1,3.56,45.78,45.9,40,12.94,4,23.36,968.76,"Zone-2","Nonmetro","No"
4,"Oregon","Baker County",,-1699438.162,2608001.592,41001,50.5,17.8,4.08,0.3261,0.000101,38.62,25.5,0.56,3.98,91.26,59,17.46,4.3,10.8,1329.37,"Zone-2","Nonmetro","No"
4,"Oregon","Clatsop County",,-2115393.585,2866280.131,41007,46.8,20.3,2.76,0.8895,0.000201,32.32,20.8,0.64,8.32,85.92,66,15.2,4.2,10.92,268.99,"Zone-2","Nonmetro","No"
4,"Oregon","Columbia County",,-2074787.03,2848324.053,41009,48.2,20.8,3.62,1.3834,0.000594,31,17.9,0.54,4.82,89.04,59,12.8,4.1,8.66,236.86,"Zone-2","Large fringe metro","No"
4,"Oregon","Crook County",,-1921151.285,2597708.614,41013,37.3,20.2,3.63,0.2604,0.000101,37.99,24.6,0.3,7.54,88.36,52,16.94,4,11.14,1325.93,"Zone-2","Nonmetro","No"
4,"Oregon","Gilliam County",,-1875268.116,2727845.107,41021,32.32,17.8,4.1,0.5675,0.000101,37.17,25.4,0.24,6.26,89.3,64,12.06,3.5,8.48,595.81,"Zone-2","Nonmetro","No"
4,"Oregon","Grant County",,-1807662.698,2608814.409,41023,25.9,19.1,3.65,0.2863,0.000101,38.85,28.3,0.22,3.64,91.76,59,17.2,4.2,11.72,1436.09,"Zone-2","Nonmetro","No"
4,"Oregon","Harney County",,-1842704.732,2453080.978,41025,33.7,19.7,3.82,0.2181,0.000101,39.2,23.5,0.58,5,87.54,69,18.12,4.1,12.62,1480.85,"Zone-2","Nonmetro","No"
4,"Oregon","Hood River County",,-1980025.628,2772306.773,41027,36,18.6,3.72,0.8814,0.000101,35.06,15,0.34,30.98,64.32,57,13.12,3.8,13.72,923.41,"Zone-2","Nonmetro","No"
4,"Oregon","Jefferson County",,-1970171.059,2667030.593,41031,44.4,19.6,3.85,0.4218,0.000101,36.83,18.5,0.78,19.8,60.1,52,20.64,4,15.58,997.42,"Zone-2","Nonmetro","No"
4,"Oregon","Klamath County",,-2064163.568,2467573.551,41035,41.3,19.2,3.51,0.2637,0.000101,38.59,20.2,0.74,12.26,78.84,59,19.78,4.5,12.3,1515.73,"Zone-2","Nonmetro","No"
4,"Oregon","Lake County",,-1961625.112,2452390.905,41037,36.1,18,3.61,0.2087,0.000101,40.1,24.3,0.58,7.98,85.38,58,18.76,4.5,13.38,1566.85,"Zone-2","Nonmetro","No"
4,"Oregon","Malheur County",,-1733628.566,2441572.894,41045,38.5,21,4.01,0.2824,0.000101,38.57,16.1,1.2,33.24,61.58,50,26.34,4.7,13.82,1312.86,"Zone-2","Nonmetro","No"
4,"Oregon","Morrow County",,-1826592.935,2720036.824,41049,31.9,20.1,4.07,0.6035,0.000101,37.03,14.8,0.56,35.52,60.22,39,15.68,3.4,13.38,711.02,"Zone-2","Nonmetro","No"
4,"Oregon","Multnomah County",,-2036665.258,2791475.322,41051,38.3,15.6,5.14,2.682,0.000185,29.74,12.6,5.38,11.32,70.88,78,17,5,10.06,309.16,"Zone-2","Large central metro","No"
4,"Oregon","Sherman County",,-1910758.402,2740349.254,41055,40.4,17.4,4.14,0.5501,0.000101,36.61,25.7,0.24,6.88,89,51,14.92,4.5,10.86,555.85,"Zone-2","Nonmetro","No"
4,"Oregon","Umatilla County",,-1757807.05,2722690.257,41059,42.4,20.8,4.14,0.6318,0.000101,37.47,14.9,0.84,26.04,66.92,53,17.5,4.3,12.82,804.56,"Zone-2","Nonmetro","No"
4,"Oregon","Union County",,-1709740.622,2679066.595,41061,35.3,21.1,3.82,0.3852,0.000101,38.37,19.4,0.56,4.62,89.18,61,17.72,4.6,10.06,1317.64,"Zone-2","Nonmetro","No"
4,"Oregon","Wasco County",,-1954049.185,2723736.996,41065,43.3,20.2,3.97,0.5044,0.000101,35.51,20,0.48,17.32,75.32,60,16.24,4,14.14,764.06,"Zone-2","Nonmetro","No"
4,"Oregon","Washington County",,-2087495.724,2807625.877,41067,28.9,17.5,4.06,1.8116,0.000186,29.73,12.6,1.9,16.42,67.28,74,11,4.2,9.2,234.42,"Zone-2","Large fringe metro","No"
4,"Oregon","Wheeler County",,-1879519.817,2654023.051,41069,35.92,20.2,3.57,0.3088,0.000101,37.9,34.2,0.14,5.22,88.38,63,21.74,4.8,13.3,1130.28,"Zone-2","Nonmetro","No"
4,"Oregon","Yamhill County",,-2113514.285,2777390.348,41071,41.3,20.4,3.57,1.5037,0.000101,31.2,16.3,0.86,15.74,77.72,61,14.32,4,10.48,219.15,"Zone-2","Large fringe metro","No"
1,"Pennsylvania","Cambria County",,1444689.53,2074193.143,42021,39.5,21.6,7.83,2.3706,0.188271,39.53,21.4,3.44,1.58,92.96,62,15.32,4.7,7.6,590.66,"Zone-2","Medium/small metro","Yes"
1,"Pennsylvania","Crawford County",,1307257.316,2185193.456,42039,45.9,20.7,8.21,2.0996,0.059402,39.34,19.4,1.8,1.24,95,52,14.98,4.1,10.62,396.77,"Zone-2","Nonmetro","No"
1,"Pennsylvania","Elk County",,1431155.363,2177641.106,42047,37.6,20.3,7.31,1.4468,0.079164,40,21.1,0.42,0.8,97.54,59,9.76,4,7.04,542.18,"Zone-2","Nonmetro","Yes"
1,"Pennsylvania","Erie County",,1307535.891,2220156.836,42049,47.9,23.6,7.96,1.9221,0.044521,40.07,16.8,7.16,3.98,85.12,59,16.6,4.6,8.24,362.49,"Zone-2","Medium/small metro","No"
1,"Pennsylvania","Fayette County",,1378511.3,1996883.489,42051,52.1,22.8,8.83,2.8919,0.212259,39.92,20.1,4.64,1.1,92.14,49,18.84,5.1,8.94,462.39,"Zone-2","Large fringe metro","Yes"
1,"Pennsylvania","Forest County",,1381551.31,2178527.873,42053,53.2,22.7,7.63,1.6094,0.078883,39.77,22.1,19.14,6.06,73.76,17,23.86,3.1,9.82,482.57,"Zone-2","Nonmetro","No"
1,"Pennsylvania","Greene County",,1331673.938,1981403.637,42059,47.6,21.3,8.84,3.2879,0.216788,40.19,18,3.34,1.42,93.62,49,15.88,4.5,7.52,365.33,"Zone-2","Nonmetro","Yes"
1,"Pennsylvania","Jefferson County",,1408466.268,2139659.345,42065,40.5,21.8,7.99,2.1929,0.145889,39.98,20.1,0.48,0.86,97.3,50,14.34,4.2,9.28,480.26,"Zone-2","Nonmetro","Yes"
1,"Pennsylvania","Lawrence County",,1301449.84,2105533.834,42073,47.1,21.5,9.61,3.2846,0.130308,38.62,21.1,3.98,1.3,92.38,61,14.56,4.8,7.82,337.88,"Zone-2","Nonmetro","Yes"
1,"Pennsylvania","Mckean County",,1429885.045,2220922.964,42083,48.9,22.5,7.1,1.1535,0.044102,39.75,18.5,2.54,2.12,93.54,48,17.32,4.2,8,584.32,"Zone-2","Nonmetro","No"
1,"Pennsylvania","Mercer County",,1302019.114,2140915.863,42085,39,23.6,8.98,2.6942,0.091124,39.27,20.7,5.74,1.38,90.48,56,14.62,4.2,8.6,371.36,"Zone-2","Medium/small metro","Yes"
1,"Pennsylvania","Pike County",,1727250.264,2227452.264,42103,43.1,19.9,7.02,1.3058,0.024104,38.08,21.4,5.42,10.44,81.22,67,10.66,4.1,9.74,383.16,"Zone-2","Large fringe metro","No"
1,"Pennsylvania","Potter County",,1485798.53,2224296.623,42105,50.5,23.8,7.01,1.0598,0.036315,39.55,22.8,0.42,1.2,96.82,51,14.6,4.3,9.86,610.39,"Zone-2","Nonmetro","No"
